"Country Name","Country Code","Indicator Name","Indicator Code","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Sierra Leone, Port Loko","SLE_Port_Loko_25412","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","80.8","","","","","","","","59.9","","",
"Sierra Leone, Port Loko","SLE_Port_Loko_25412","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Sierra Leone, Port Loko","SLE_Port_Loko_25412","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Sierra Leone, Pujehun","SLE_Pujehun_25417","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","47.4","","","","","","","","54.1","","",
"Sierra Leone, Pujehun","SLE_Pujehun_25417","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Sierra Leone, Pujehun","SLE_Pujehun_25417","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Sierra Leone, Tonkolili","SLE_Tonkolili_25413","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","83.5","","","","","","","","76.4","","",
"Sierra Leone, Tonkolili","SLE_Tonkolili_25413","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"Sierra Leone, Tonkolili","SLE_Tonkolili_25413","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"Sierra Leone, Western Area","SLE_Western_Area_SL.WA_2657_SLE004","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","",
"Sierra Leone, Western Area","SLE_Western_Area_SL.WA_2657_SLE004","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","54.9","","","","","","","","57.1","","",
"Sierra Leone, Western Area","SLE_Western_Area_SL.WA_2657_SLE004","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","13.6","","","","","","","","20.7","","",
"El Salvador, Ahuachapan","SLV_Ahuachapan_SV.AH_1184_SLV001","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","43.4","38.8","41.6","56.5","52.4","53.7","57.7","48.7","",
"El Salvador, Ahuachapan","SLV_Ahuachapan_SV.AH_1184_SLV001","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Ahuachapan","SLV_Ahuachapan_SV.AH_1184_SLV001","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Cabanas","SLV_Cabanas_SV.CA_1185_SLV002","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","52.2","43.7","53.3","59.7","52","46.1","53.1","48","",
"El Salvador, Cabanas","SLV_Cabanas_SV.CA_1185_SLV002","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Cabanas","SLV_Cabanas_SV.CA_1185_SLV002","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Chalatenango","SLV_Chalatenango_SV.CH_1186_SLV003","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","40.8","31.9","37.6","50.4","45.5","40.6","43.7","38.1","",
"El Salvador, Chalatenango","SLV_Chalatenango_SV.CH_1186_SLV003","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Chalatenango","SLV_Chalatenango_SV.CH_1186_SLV003","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Cuscatlan","SLV_Cuscatlan_SV.CU_1187_SLV004","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","47.4","43.7","37.9","47.8","45.6","42.7","47.4","37","",
"El Salvador, Cuscatlan","SLV_Cuscatlan_SV.CU_1187_SLV004","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Cuscatlan","SLV_Cuscatlan_SV.CU_1187_SLV004","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"El Salvador, La Libertad","SLV_La_Libertad_SV.LL_1188_SLV005","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","28.2","25.9","31.1","34.5","33.8","32.2","36.1","31","",
"El Salvador, La Libertad","SLV_La_Libertad_SV.LL_1188_SLV005","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"El Salvador, La Libertad","SLV_La_Libertad_SV.LL_1188_SLV005","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"El Salvador, La Paz","SLV_La_Paz_SV.LP_1189_SLV006","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","40.9","35.8","41","49.6","40","41.4","43.8","39.5","",
"El Salvador, La Paz","SLV_La_Paz_SV.LP_1189_SLV006","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"El Salvador, La Paz","SLV_La_Paz_SV.LP_1189_SLV006","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"El Salvador, La Union","SLV_La_Union_SV.UN_1190_SLV007","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","35.1","30.8","40.6","42.1","40.3","36.9","43.5","38.7","",
"El Salvador, La Union","SLV_La_Union_SV.UN_1190_SLV007","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"El Salvador, La Union","SLV_La_Union_SV.UN_1190_SLV007","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Morazan","SLV_Morazan_SV.MO_1191_SLV008","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","47.8","52","56.3","57.3","53.4","50.5","56.9","45.5","",
"El Salvador, Morazan","SLV_Morazan_SV.MO_1191_SLV008","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Morazan","SLV_Morazan_SV.MO_1191_SLV008","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"El Salvador, San Miguel","SLV_San_Miguel_SV.SM_1192_SLV009","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","38.9","34.8","35.7","35","37.7","39.6","42.7","36.9","",
"El Salvador, San Miguel","SLV_San_Miguel_SV.SM_1192_SLV009","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"El Salvador, San Miguel","SLV_San_Miguel_SV.SM_1192_SLV009","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"El Salvador, San Salvador","SLV_San_Salvador_SV.SS_1193_SLV010","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","27","23.7","25.1","27.6","28","26.1","29.6","24.9","",
"El Salvador, San Salvador","SLV_San_Salvador_SV.SS_1193_SLV010","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"El Salvador, San Salvador","SLV_San_Salvador_SV.SS_1193_SLV010","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"El Salvador, San Vicente","SLV_San_Vicente_SV.SV_1194_SLV011","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","45.6","42.1","48.2","51.5","46.8","43.7","45.7","42.8","",
"El Salvador, San Vicente","SLV_San_Vicente_SV.SV_1194_SLV011","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"El Salvador, San Vicente","SLV_San_Vicente_SV.SV_1194_SLV011","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Santa Ana","SLV_Santa_Ana_SV.SA_1195_SLV012","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","42.4","33.8","34.4","41","37.6","36.8","40.8","34.6","",
"El Salvador, Santa Ana","SLV_Santa_Ana_SV.SA_1195_SLV012","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Santa Ana","SLV_Santa_Ana_SV.SA_1195_SLV012","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Sonsonate","SLV_Sonsonate_SV.SO_1196_SLV013","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","35.3","31","35.1","47.3","45.6","42.5","47.3","39.9","",
"El Salvador, Sonsonate","SLV_Sonsonate_SV.SO_1196_SLV013","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Sonsonate","SLV_Sonsonate_SV.SO_1196_SLV013","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Usulutan","SLV_Usulutan_SV.US_1197_SLV014","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","46.7","37.2","42.7","51.3","43.1","44.6","50.3","43.3","",
"El Salvador, Usulutan","SLV_Usulutan_SV.US_1197_SLV014","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"El Salvador, Usulutan","SLV_Usulutan_SV.US_1197_SLV014","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"South Sudan, Central Equatoria","SSD_Central_Equatoria_SS.CE_2748_SSD001","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","43.5","","","","",
"South Sudan, Central Equatoria","SSD_Central_Equatoria_SS.CE_2748_SSD001","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"South Sudan, Central Equatoria","SSD_Central_Equatoria_SS.CE_2748_SSD001","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"South Sudan, Eastern Equatoria","SSD_Eastern_Equatoria_SS.EE_2750_SSD002","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","49.8","","","","",
"South Sudan, Eastern Equatoria","SSD_Eastern_Equatoria_SS.EE_2750_SSD002","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"South Sudan, Eastern Equatoria","SSD_Eastern_Equatoria_SS.EE_2750_SSD002","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"South Sudan, El Buheyrat","SSD_El_Buheyrat_SS.BU_2746_SSD003","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","48.9","","","","",
"South Sudan, El Buheyrat","SSD_El_Buheyrat_SS.BU_2746_SSD003","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"South Sudan, El Buheyrat","SSD_El_Buheyrat_SS.BU_2746_SSD003","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"South Sudan, Jonglei","SSD_Jonglei_SS.JO_2751_SSD004","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","48.3","","","","",
"South Sudan, Jonglei","SSD_Jonglei_SS.JO_2751_SSD004","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"South Sudan, Jonglei","SSD_Jonglei_SS.JO_2751_SSD004","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"South Sudan, Northern Bahr El Ghazal","SSD_Northern_Bahr_El_Ghazal_SS.NB_2754_SSD005","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","75.6","","","","",
"South Sudan, Northern Bahr El Ghazal","SSD_Northern_Bahr_El_Ghazal_SS.NB_2754_SSD005","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"South Sudan, Northern Bahr El Ghazal","SSD_Northern_Bahr_El_Ghazal_SS.NB_2754_SSD005","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"South Sudan, Unity","SSD_Unity_SS.UI_2747_SSD006","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","68.4","","","","",
"South Sudan, Unity","SSD_Unity_SS.UI_2747_SSD006","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"South Sudan, Unity","SSD_Unity_SS.UI_2747_SSD006","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"South Sudan, Upper Nile","SSD_Upper_Nile_SS.UN_37021_SSD007","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","25.7","","","","",
"South Sudan, Upper Nile","SSD_Upper_Nile_SS.UN_37021_SSD007","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
"South Sudan, Upper Nile","SSD_Upper_Nile_SS.UN_37021_SSD007","Poverty headcount ratio at urban poverty line (% of population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","",
"South Sudan, Warab","SSD_Warab_SS.WA_2765_SSD008","Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","64.2","","","","",
"South Sudan, Warab","SSD_Warab_SS.WA_2765_SSD008","Poverty headcount ratio at rural poverty line (% of population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","",
